bbl,tract_10,subsidy_flag,start_earliest,end_latest,start_earliest_time,end_latest_time
1003720026,36061002202,1,20061020,20301231,2006-10-20,2030-12-31
2023790051,36005006900,1,20060816,20301231,2006-08-16,2030-12-31
2031140008,36005039300,1,20050124,20301231,2005-01-24,2030-12-31
2026610038,36005013500,1,20060628,20301231,2006-06-28,2030-12-31
3012410009,36047031701,1,20040401,20301231,2004-04-01,2030-12-31
3018560074,36047027300,1,20040401,20301231,2004-04-01,2030-12-31
3032110004,36047044500,1,20040401,20301231,2004-04-01,2030-12-31
1020600034,36061023100,1,20031101,20391231,2003-11-01,2039-12-31
3031880007,36047044700,1,20040401,20301231,2004-04-01,2030-12-31
1020760018,36061022900,1,20040401,20301231,2004-04-01,2030-12-31
1021220146,36061024500,1,20030801,20301231,2003-08-01,2030-12-31
1019880052,36061022301,1,20040401,20301231,2004-04-01,2030-12-31
1019880039,36061022301,1,20040601,20301231,2004-06-01,2030-12-31
1020600028,36061023100,1,20031101,20391231,2003-11-01,2039-12-31
1020540014,36061023501,1,20031101,20391231,2003-11-01,2039-12-31
1003410075,36061001402,1,20040201,20301231,2004-02-01,2030-12-31
1020800003,36061023300,1,20040601,20301231,2004-06-01,2030-12-31
3031660041,36047042700,1,20040401,20301231,2004-04-01,2030-12-31
1010370043,36061012700,1,20040201,20301231,2004-02-01,2030-12-31
3032790043,36047043100,1,20040401,20301231,2004-04-01,2030-12-31
3070700133,36047035200,1,20040601,20301231,2004-06-01,2030-12-31
3031880040,36047044700,1,20040401,20301231,2004-04-01,2030-12-31
2022670054,36005003900,1,20031201,20301231,2003-12-01,2030-12-31
2022670055,36005003900,1,20031201,20301231,2003-12-01,2030-12-31
3031750015,36047042700,1,20040401,20301231,2004-04-01,2030-12-31
1003850029,36061002202,1,20040601,20301231,2004-06-01,2030-12-31
3032580050,36047043100,1,20040401,20301231,2004-04-01,2030-12-31
1018260046,36061021600,1,20040601,20391231,2004-06-01,2039-12-31
1019260035,36061022000,1,20030701,20301231,2003-07-01,2030-12-31
1020680043,36061023501,1,20040601,20301231,2004-06-01,2030-12-31
3032570012,36047043100,1,20040401,20301231,2004-04-01,2030-12-31
3012090059,36047031300,1,20040401,20301231,2004-04-01,2030-12-31
2027110021,36005008700,1,20040101,20301231,2004-01-01,2030-12-31
3048590027,36047081400,1,20040428,20301231,2004-04-28,2030-12-31
1020340029,36061023400,1,20061213,20331231,2006-12-13,2033-12-31
1016000026,36061019000,1,20070402,20331231,2007-04-02,2033-12-31
1018210053,36061021600,1,20050101,20391231,2005-01-01,2039-12-31
1017950035,36061018800,1,20060830,20321231,2006-08-30,2032-12-31
1018060041,36061017800,1,20040630,20301231,2004-06-30,2030-12-31
3011810058,36047021700,1,20040618,20301231,2004-06-18,2030-12-31
1000087501,36061000900,1,20100101,20221231,2010-01-01,2022-12-31
1000157502,36061001300,1,20060101,20201231,2006-01-01,2020-12-31
1000160185,36061031703,1,20080101,20281231,2008-01-01,2028-12-31
1000247501,36061000900,1,20100101,20231231,2010-01-01,2023-12-31
1000257501,36061000900,1,20090101,20191231,2009-01-01,2019-12-31
1000260014,36061000700,1,20080101,20201231,2008-01-01,2020-12-31
1000267501,36061000700,1,20060101,20201231,2006-01-01,2020-12-31
1000270009,36061000700,1,20060101,20181231,2006-01-01,2018-12-31
1000270017,36061000700,1,20090101,20211231,2009-01-01,2021-12-31
1000277501,36061000700,1,20070101,20201231,2007-01-01,2020-12-31
1000277502,36061000700,1,20090101,20221231,2009-01-01,2022-12-31
1000287501,36061000700,1,20070101,20201231,2007-01-01,2020-12-31
1000297503,36061000900,1,20070101,20211231,2007-01-01,2021-12-31
1000310001,36061000700,1,20060101,20181231,2006-01-01,2018-12-31
1000317501,36061000700,1,20090101,20211231,2009-01-01,2021-12-31
1000330011,36061000700,1,20090101,20211231,2009-01-01,2021-12-31
1000417501,36061000700,1,20060101,20191231,2006-01-01,2019-12-31
1000417503,36061000700,1,20060101,20191231,2006-01-01,2019-12-31
1000420001,36061000700,1,20070101,20191231,2007-01-01,2019-12-31
1000420022,36061000700,1,20060101,20261231,2006-01-01,2026-12-31
1000447501,36061000700,1,20090101,20211231,2009-01-01,2021-12-31
1000527502,36061001300,1,20060101,20181231,2006-01-01,2018-12-31
1000537502,36061001300,1,20110101,20211231,2011-01-01,2021-12-31
1000560004,36061001300,1,20060101,20191231,2006-01-01,2019-12-31
1000647501,36061001502,1,20100101,20201231,2010-01-01,2020-12-31
1000687502,36061001502,1,20090101,20211231,2009-01-01,2021-12-31
1000690006,36061001502,1,20100101,20301231,2010-01-01,2030-12-31
1000690018,36061001502,1,20060101,20261231,2006-01-01,2026-12-31
1000760024,36061001502,1,20120101,20221231,2012-01-01,2022-12-31
1000787507,36061001502,1,20080101,20201231,2008-01-01,2020-12-31
1000797503,36061001502,1,20080101,20201231,2008-01-01,2020-12-31
1000797502,36061001502,1,20060101,20181231,2006-01-01,2018-12-31
1000880014,36061002100,1,20090101,20291231,2009-01-01,2029-12-31
1000917503,36061001501,1,20100101,20231231,2010-01-01,2023-12-31
1000917501,36061001501,1,20070101,20191231,2007-01-01,2019-12-31
1000917502,36061001501,1,20090101,20221231,2009-01-01,2022-12-31
1000970018,36061001501,1,20060101,20261231,2006-01-01,2026-12-31
1000970024,36061001501,1,20060101,20191231,2006-01-01,2019-12-31
1000970026,36061001501,1,20060101,20191231,2006-01-01,2019-12-31
1000970030,36061001501,1,20060101,20191231,2006-01-01,2019-12-31
1000970032,36061001501,1,20070101,20271231,2007-01-01,2027-12-31
1000977503,36061001501,1,20060101,20191231,2006-01-01,2019-12-31
1001007501,36061001501,1,20050101,20181231,2005-01-01,2018-12-31
1001007502,36061001501,1,20110101,20311231,2011-01-01,2031-12-31
1001060003,36061001501,1,20120101,20261231,2012-01-01,2026-12-31
1001070028,36061001501,1,20120101,20221231,2012-01-01,2022-12-31
1001347504,36061002100,1,20060101,20201231,2006-01-01,2020-12-31
1001357505,36061002100,1,20060101,20201231,2006-01-01,2020-12-31
1001357508,36061002100,1,20090101,20191231,2009-01-01,2019-12-31
1001367505,36061002100,1,20100101,20201231,2010-01-01,2020-12-31
1001407505,36061002100,1,20160101,20301231,2016-01-01,2030-12-31
1001417507,36061003900,1,20080101,20181231,2008-01-01,2018-12-31
1001427502,36061002100,1,20080101,20181231,2008-01-01,2018-12-31
1001447502,36061003300,1,20120101,20261231,2012-01-01,2026-12-31
1001477506,36061003300,1,20200101,20301231,2020-01-01,2030-12-31
1001497501,36061002100,1,20120101,20221231,2012-01-01,2022-12-31
1001497502,36061002100,1,20120101,20221231,2012-01-01,2022-12-31
1001497503,36061002100,1,20160101,20261231,2016-01-01,2026-12-31
1001630024,36061002900,1,19960101,20301231,1996-01-01,2030-12-31
1001630025,36061002900,1,19970101,20311231,1997-01-01,2031-12-31
1001727504,36061003100,1,20110101,20211231,2011-01-01,2021-12-31
1001730027,36061003300,1,20090101,20291231,2009-01-01,2029-12-31
1001747503,36061003300,1,20120101,20261231,2012-01-01,2026-12-31
1001767501,36061003300,1,20120101,20221231,2012-01-01,2022-12-31
1001780016,36061003300,1,20080101,20181231,2008-01-01,2018-12-31
1001790032,36061003300,1,20100101,20201231,2010-01-01,2020-12-31
1001797506,36061003300,1,20200101,20301231,2020-01-01,2030-12-31
1001797505,36061003300,1,20040101,20181231,2004-01-01,2018-12-31
1001807510,36061003900,1,20200101,20301231,2020-01-01,2030-12-31
1001907508,36061003300,1,20120101,20221231,2012-01-01,2022-12-31
1002087501,36061004500,1,20090101,20231231,2009-01-01,2023-12-31
1002127502,36061003300,1,20200101,20301231,2020-01-01,2030-12-31
1002187502,36061003900,1,20080101,20181231,2008-01-01,2018-12-31
1002187503,36061003900,1,20090101,20191231,2009-01-01,2019-12-31
1002187504,36061003900,1,20110101,20211231,2011-01-01,2021-12-31
1002197505,36061003900,1,20100101,20201231,2010-01-01,2020-12-31
1002197506,36061003900,1,20120101,20221231,2012-01-01,2022-12-31
1002240001,36061003900,1,20110101,20211231,2011-01-01,2021-12-31
1002287502,36061004700,1,20100101,20201231,2010-01-01,2020-12-31
1002737502,36061000600,1,20080101,20181231,2008-01-01,2018-12-31
1002747503,36061000800,1,20080101,20181231,2008-01-01,2018-12-31
1002767503,36061000800,1,20110101,20211231,2011-01-01,2021-12-31
1002800030,36061000800,1,19980101,20321231,1998-01-01,2032-12-31
1002830065,36061000600,1,20080101,20181231,2008-01-01,2018-12-31
1002837503,36061000600,1,20110101,20211231,2011-01-01,2021-12-31
1002840019,36061000600,1,20100101,20201231,2010-01-01,2020-12-31
1002937501,36061001600,1,20090101,20191231,2009-01-01,2019-12-31
1002987503,36061001600,1,20120101,20261231,2012-01-01,2026-12-31
1002987504,36061001600,1,20110101,20211231,2011-01-01,2021-12-31
1003080028,36061001600,1,20120101,20261231,2012-01-01,2026-12-31
1003097502,36061001600,1,20120101,20221231,2012-01-01,2022-12-31
1003107503,36061001600,1,20110101,20211231,2011-01-01,2021-12-31
1003437501,36061001200,1,20120101,20261231,2012-01-01,2026-12-31
1003440044,36061002201,1,20200101,20301231,2020-01-01,2030-12-31
1003440067,36061002201,1,20200101,20301231,2020-01-01,2030-12-31
1003440149,36061002201,1,20200101,20301231,2020-01-01,2030-12-31
1003440151,36061002201,1,20200101,20301231,2020-01-01,2030-12-31
1003457501,36061002201,1,20080101,20181231,2008-01-01,2018-12-31
1003457502,36061002201,1,20110101,20211231,2011-01-01,2021-12-31
1003477501,36061001402,1,20200101,20301231,2020-01-01,2030-12-31
1003480020,36061001402,1,20030101,20371231,2003-01-01,2037-12-31
1003480028,36061001402,1,20200101,20301231,2020-01-01,2030-12-31
1003480050,36061001402,1,20200101,20301231,2020-01-01,2030-12-31
1003480051,36061001402,1,20200101,20301231,2020-01-01,2030-12-31
1003480067,36061001402,1,20200101,20301231,2020-01-01,2030-12-31
1003500026,36061003001,1,20080101,20181231,2008-01-01,2018-12-31
1003500031,36061003001,1,20080101,20181231,2008-01-01,2018-12-31
1003500057,36061002201,1,19890101,20231231,1989-01-01,2023-12-31
1003530047,36061001402,1,20150101,20181231,2015-01-01,2018-12-31
1003537501,36061001800,1,20080101,20181231,2008-01-01,2018-12-31
1003537502,36061001800,1,20080101,20181231,2008-01-01,2018-12-31
1003537503,36061001800,1,20120101,20221231,2012-01-01,2022-12-31
1003540028,36061003001,1,20200101,20301231,2020-01-01,2030-12-31
1003540029,36061003001,1,20200101,20301231,2020-01-01,2030-12-31
1003720023,36061002202,1,20200101,20301231,2020-01-01,2030-12-31
1003720031,36061002202,1,20160101,20261231,2016-01-01,2026-12-31
1003730034,36061002601,1,20200101,20301231,2020-01-01,2030-12-31
1003740043,36061002601,1,20030101,20231231,2003-01-01,2023-12-31
1003757501,36061002601,1,20200101,20301231,2020-01-01,2030-12-31
1003760041,36061002602,1,19920101,20261231,1992-01-01,2026-12-31
1003770030,36061002602,1,20020101,20221231,2002-01-01,2022-12-31
1003777502,36061002602,1,20100101,20201231,2010-01-01,2020-12-31
1003790021,36061002800,1,20110101,20211231,2011-01-01,2021-12-31
1003840012,36061002202,1,19910101,20251231,1991-01-01,2025-12-31
1003840024,36061002202,1,19900101,20241231,1990-01-01,2024-12-31
1003847503,36061002202,1,20090101,20191231,2009-01-01,2019-12-31
1003847505,36061002202,1,20110101,20211231,2011-01-01,2021-12-31
1003857501,36061002202,1,20070101,20221231,2007-01-01,2022-12-31
1003860003,36061002601,1,20000101,20201231,2000-01-01,2020-12-31
1003910047,36061002602,1,20200101,20301231,2020-01-01,2030-12-31
1003917501,36061002602,1,20070101,20321231,2007-01-01,2032-12-31
1003927502,36061002800,1,20090101,20191231,2009-01-01,2019-12-31
1003930039,36061002800,1,19980101,20321231,1998-01-01,2032-12-31
1003930046,36061002800,1,20200101,20301231,2020-01-01,2030-12-31
1003930051,36061002800,1,19940101,20281231,1994-01-01,2028-12-31
1003940048,36061002800,1,19910101,20251231,1991-01-01,2025-12-31
1003940050,36061002800,1,19950101,20291231,1995-01-01,2029-12-31
1003947505,36061002800,1,20090101,20191231,2009-01-01,2019-12-31
1003947506,36061002800,1,20100101,20201231,2010-01-01,2020-12-31
1003967501,36061002800,1,20110101,20211231,2011-01-01,2021-12-31
1003970022,36061003002,1,20200101,20301231,2020-01-01,2030-12-31
1003970029,36061003002,1,19940101,20281231,1994-01-01,2028-12-31
1003980018,36061003002,1,20060101,20401231,2006-01-01,2040-12-31
1003980024,36061003002,1,19980101,20321231,1998-01-01,2032-12-31
1003990041,36061003200,1,19910101,20251231,1991-01-01,2025-12-31
1004010014,36061003200,1,19920101,20261231,1992-01-01,2026-12-31
1004010024,36061003200,1,20090101,20191231,2009-01-01,2019-12-31
1004020039,36061003200,1,19950101,20291231,1995-01-01,2029-12-31
1004020045,36061003200,1,20090101,20231231,2009-01-01,2023-12-31
1004060048,36061003400,1,20090101,20191231,2009-01-01,2019-12-31
1004067502,36061003400,1,20090101,20241231,2009-01-01,2024-12-31
1004070038,36061003400,1,19980101,20321231,1998-01-01,2032-12-31
1004070040,36061003400,1,19980101,20321231,1998-01-01,2032-12-31
1004070041,36061003400,1,19980101,20321231,1998-01-01,2032-12-31
1004070042,36061003400,1,19980101,20321231,1998-01-01,2032-12-31
1004070043,36061003400,1,19980101,20321231,1998-01-01,2032-12-31
1004070053,36061003400,1,19950101,20291231,1995-01-01,2029-12-31
1004110044,36061003001,1,19940101,20281231,1994-01-01,2028-12-31
1004110045,36061003001,1,19930101,20271231,1993-01-01,2027-12-31
1004117504,36061003001,1,20130101,20271231,2013-01-01,2027-12-31
1004120042,36061003001,1,20110101,20251231,2011-01-01,2025-12-31
1004120053,36061003001,1,20090101,20291231,2009-01-01,2029-12-31
1004170056,36061003001,1,20070101,20211231,2007-01-01,2021-12-31
1004190072,36061001800,1,20200101,20301231,2020-01-01,2030-12-31
1004340010,36061003200,1,20120101,20271231,2012-01-01,2027-12-31
1004347504,36061003200,1,20070101,20211231,2007-01-01,2021-12-31
1004370036,36061003400,1,20140101,20481231,2014-01-01,2048-12-31
1004400018,36061003400,1,20040101,20181231,2004-01-01,2018-12-31
1004417503,36061003400,1,20100101,20201231,2010-01-01,2020-12-31
1004437502,36061003602,1,20090101,20191231,2009-01-01,2019-12-31
1004537501,36061004000,1,20110101,20211231,2011-01-01,2021-12-31
1004560007,36061003602,1,20080101,20281231,2008-01-01,2028-12-31
1004560029,36061003602,1,20040101,20381231,2004-01-01,2038-12-31
1004570028,36061003602,1,20080101,20281231,2008-01-01,2028-12-31
1004590046,36061003800,1,19990101,20331231,1999-01-01,2033-12-31
1004597502,36061003800,1,20100101,20201231,2010-01-01,2020-12-31
1004650046,36061004000,1,20030101,20371231,2003-01-01,2037-12-31
1004657501,36061004000,1,20110101,20251231,2011-01-01,2025-12-31
1004667501,36061004000,1,20080101,20181231,2008-01-01,2018-12-31
1004680044,36061004000,1,20040101,20381231,2004-01-01,2038-12-31
1004697505,36061004000,1,20120101,20221231,2012-01-01,2022-12-31
1004697506,36061004000,1,20150101,20251231,2015-01-01,2025-12-31
1004700003,36061004100,1,20110101,20211231,2011-01-01,2021-12-31
1004710015,36061004100,1,20100101,20201231,2010-01-01,2020-12-31
1004747506,36061004700,1,20080101,20181231,2008-01-01,2018-12-31
1004747507,36061004700,1,20100101,20201231,2010-01-01,2020-12-31
1004760019,36061004700,1,19970101,20311231,1997-01-01,2031-12-31
1004760045,36061004700,1,19970101,20311231,1997-01-01,2031-12-31
1004767502,36061004700,1,20120101,20221231,2012-01-01,2022-12-31
1004847501,36061004900,1,20090101,20191231,2009-01-01,2019-12-31
1004890033,36061004700,1,20170101,20511231,2017-01-01,2051-12-31
1004897502,36061004700,1,20120101,20221231,2012-01-01,2022-12-31
1004920002,36061004300,1,20070101,20221231,2007-01-01,2022-12-31
1004920037,36061004300,1,20110101,20211231,2011-01-01,2021-12-31
1004930011,36061004300,1,20080101,20181231,2008-01-01,2018-12-31
1004937501,36061004300,1,20100101,20201231,2010-01-01,2020-12-31
1004940031,36061004300,1,19980101,20321231,1998-01-01,2032-12-31
1004997505,36061004900,1,20080101,20181231,2008-01-01,2018-12-31
1005007505,36061004900,1,20200101,20301231,2020-01-01,2030-12-31
1005030006,36061004900,1,19920101,20261231,1992-01-01,2026-12-31
1005030008,36061004900,1,19920101,20261231,1992-01-01,2026-12-31
1005030012,36061004900,1,19920101,20261231,1992-01-01,2026-12-31
1005037501,36061004900,1,20200101,20301231,2020-01-01,2030-12-31
1005050026,36061003700,1,19950101,20291231,1995-01-01,2029-12-31
1005077502,36061004300,1,20110101,20211231,2011-01-01,2021-12-31
1005090019,36061004300,1,20110101,20211231,2011-01-01,2021-12-31
1005157501,36061004900,1,20080101,20181231,2008-01-01,2018-12-31
1005180002,36061004900,1,19840101,20181231,1984-01-01,2018-12-31
1005217503,36061005502,1,20060101,20201231,2006-01-01,2020-12-31
1005250002,36061006500,1,20170101,20511231,2017-01-01,2051-12-31
1005257507,36061006500,1,20080101,20181231,2008-01-01,2018-12-31
1005260011,36061006500,1,20040101,20381231,2004-01-01,2038-12-31
1005260014,36061006500,1,20040101,20381231,2004-01-01,2038-12-31
1005260016,36061006500,1,20040101,20381231,2004-01-01,2038-12-31
1005260026,36061006500,1,20040101,20381231,2004-01-01,2038-12-31
1005260028,36061006500,1,20040101,20381231,2004-01-01,2038-12-31
1005297508,36061005502,1,20080101,20181231,2008-01-01,2018-12-31
1005297509,36061005502,1,20130101,20231231,2013-01-01,2023-12-31
1005300044,36061005502,1,20090101,20191231,2009-01-01,2019-12-31
1005307505,36061005502,1,20080101,20181231,2008-01-01,2018-12-31
1005390037,36061006500,1,20080101,20181231,2008-01-01,2018-12-31
1005440065,36061005700,1,20120101,20221231,2012-01-01,2022-12-31
1005520036,36061006500,1,20020101,20361231,2002-01-01,2036-12-31
1005567502,36061004200,1,20150101,20251231,2015-01-01,2025-12-31
1005570039,36061006100,1,20050101,20191231,2005-01-01,2019-12-31
1005597502,36061004200,1,20080101,20181231,2008-01-01,2018-12-31
1005597501,36061004200,1,20090101,20191231,2009-01-01,2019-12-31
1005620029,36061006100,1,20120101,20221231,2012-01-01,2022-12-31
1005697505,36061006100,1,20100101,20201231,2010-01-01,2020-12-31
1005717505,36061006100,1,20090101,20191231,2009-01-01,2019-12-31
1005720008,36061006300,1,20000101,20341231,2000-01-01,2034-12-31
1005777504,36061006300,1,20110101,20211231,2011-01-01,2021-12-31
1005820026,36061006700,1,19860101,20201231,1986-01-01,2020-12-31
1005830039,36061006700,1,20130101,20471231,2013-01-01,2047-12-31
1005840037,36061006700,1,20050101,20391231,2005-01-01,2039-12-31
1005850046,36061007300,1,20050101,20391231,2005-01-01,2039-12-31
1005850047,36061007300,1,20050101,20391231,2005-01-01,2039-12-31
1005870001,36061006700,1,20010101,20351231,2001-01-01,2035-12-31
1005900045,36061006700,1,20050101,20391231,2005-01-01,2039-12-31
1005910040,36061007300,1,20150101,20491231,2015-01-01,2049-12-31
1005947506,36061003700,1,20080101,20181231,2008-01-01,2018-12-31
1005947508,36061003900,1,20090101,20191231,2009-01-01,2019-12-31
1005947509,36061003700,1,20100101,20201231,2010-01-01,2020-12-31
