"","year","fc_geoid","fc_geo_type","violation_class","viol"
"759",2012,"36005025600","tract","B",35
"760",2012,"36005025600","tract","C",3
"761",2012,"36005025700","tract","A",13
"762",2012,"36005025700","tract","B",56
"763",2012,"36005025700","tract","C",8
"764",2012,"36005026100","tract","B",10
"765",2012,"36005026300","tract","A",96
"766",2012,"36005026300","tract","B",262
"767",2012,"36005026300","tract","C",70
"768",2012,"36005026400","tract","A",2
"769",2012,"36005026400","tract","B",29
"770",2012,"36005026400","tract","C",9
"771",2012,"36005026500","tract","A",119
"772",2012,"36005026500","tract","B",297
"773",2012,"36005026500","tract","C",92
"774",2012,"36005026601","tract","A",11
"775",2012,"36005026601","tract","B",26
"776",2012,"36005026601","tract","C",6
"777",2012,"36005026602","tract","A",16
"778",2012,"36005026602","tract","B",46
"779",2012,"36005026602","tract","C",12
"780",2012,"36005026701","tract","A",75
"781",2012,"36005026701","tract","B",132
"782",2012,"36005026701","tract","C",90
"783",2012,"36005026702","tract","A",195
"784",2012,"36005026702","tract","B",441
"785",2012,"36005026702","tract","C",127
"786",2012,"36005026900","tract","A",63
"787",2012,"36005026900","tract","B",143
"788",2012,"36005026900","tract","C",54
"789",2012,"36005027300","tract","A",74
"790",2012,"36005027300","tract","B",200
"791",2012,"36005027300","tract","C",46
"792",2012,"36005027402","tract","A",1
"793",2012,"36005027402","tract","B",13
"794",2012,"36005027402","tract","C",1
"795",2012,"36005027700","tract","A",66
"796",2012,"36005027700","tract","B",166
"797",2012,"36005027700","tract","C",38
"798",2012,"36005027900","tract","A",58
"799",2012,"36005027900","tract","B",146
"800",2012,"36005027900","tract","C",53
"801",2012,"36005028100","tract","A",1
"802",2012,"36005028100","tract","B",2
"803",2012,"36005028100","tract","C",2
"804",2012,"36005028300","tract","A",14
"805",2012,"36005028300","tract","B",26
"806",2012,"36005028300","tract","C",14
"807",2012,"36005028500","tract","A",63
"808",2012,"36005028500","tract","B",181
"809",2012,"36005028500","tract","C",40
"810",2012,"36005028600","tract","A",9
"811",2012,"36005028600","tract","B",29
"812",2012,"36005028600","tract","C",6
"813",2012,"36005028700","tract","A",16
"814",2012,"36005028700","tract","B",35
"815",2012,"36005028700","tract","C",11
"816",2012,"36005028800","tract","A",1
"817",2012,"36005028800","tract","B",6
"818",2012,"36005028800","tract","C",1
"819",2012,"36005028900","tract","A",45
"820",2012,"36005028900","tract","B",164
"821",2012,"36005028900","tract","C",43
"822",2012,"36005029301","tract","A",8
"823",2012,"36005029301","tract","B",15
"824",2012,"36005029301","tract","C",1
"825",2012,"36005029302","tract","A",18
"826",2012,"36005029302","tract","B",17
"827",2012,"36005029302","tract","C",2
"828",2012,"36005029500","tract","A",17
"829",2012,"36005029500","tract","B",38
"830",2012,"36005029500","tract","C",3
"831",2012,"36005029600","tract","A",6
"832",2012,"36005029600","tract","B",18
"833",2012,"36005029600","tract","C",4
"834",2012,"36005029700","tract","A",2
"835",2012,"36005029700","tract","B",25
"836",2012,"36005029700","tract","C",12
"837",2012,"36005030000","tract","A",15
"838",2012,"36005030000","tract","B",23
"839",2012,"36005030000","tract","C",12
"840",2012,"36005030100","tract","C",1
"841",2012,"36005030200","tract","A",7
"842",2012,"36005030200","tract","B",17
"843",2012,"36005030200","tract","C",1
"844",2012,"36005030701","tract","A",6
"845",2012,"36005030701","tract","B",20
"846",2012,"36005030701","tract","C",8
"847",2012,"36005030900","tract","A",6
"848",2012,"36005030900","tract","B",10
"849",2012,"36005031400","tract","B",2
"850",2012,"36005031400","tract","C",1
"851",2012,"36005031600","tract","A",2
"852",2012,"36005031600","tract","B",8
"853",2012,"36005031600","tract","C",1
"854",2012,"36005031800","tract","C",3
"855",2012,"36005032300","tract","A",4
"856",2012,"36005032300","tract","B",15
"857",2012,"36005032300","tract","C",1
"858",2012,"36005032400","tract","A",22
"859",2012,"36005032400","tract","B",69
"860",2012,"36005032400","tract","C",13
"861",2012,"36005032600","tract","B",15
"862",2012,"36005032600","tract","C",10
"863",2012,"36005032800","tract","A",86
"864",2012,"36005032800","tract","B",250
"865",2012,"36005032800","tract","C",35
"866",2012,"36005033000","tract","A",77
"867",2012,"36005033000","tract","B",208
"868",2012,"36005033000","tract","C",79
"869",2012,"36005033201","tract","A",24
"870",2012,"36005033201","tract","B",81
"871",2012,"36005033201","tract","C",30
"872",2012,"36005033202","tract","A",92
"873",2012,"36005033202","tract","B",219
"874",2012,"36005033202","tract","C",63
"875",2012,"36005033500","tract","A",7
"876",2012,"36005033500","tract","B",14
"877",2012,"36005033600","tract","A",124
"878",2012,"36005033600","tract","B",359
"879",2012,"36005033600","tract","C",81
"880",2012,"36005033700","tract","A",1
"881",2012,"36005033700","tract","B",7
"882",2012,"36005033800","tract","A",38
"883",2012,"36005033800","tract","B",133
"884",2012,"36005033800","tract","C",47
"885",2012,"36005034000","tract","A",130
"886",2012,"36005034000","tract","B",413
"887",2012,"36005034000","tract","C",55
"888",2012,"36005034200","tract","A",4
"889",2012,"36005034200","tract","B",17
"890",2012,"36005034200","tract","C",9
"891",2012,"36005034300","tract","A",1
"892",2012,"36005034300","tract","B",3
"893",2012,"36005034300","tract","C",1
"894",2012,"36005034400","tract","A",1
"895",2012,"36005034400","tract","B",3
"896",2012,"36005034400","tract","C",2
"897",2012,"36005034500","tract","A",2
"898",2012,"36005034500","tract","B",2
"899",2012,"36005034800","tract","A",31
"900",2012,"36005034800","tract","B",92
"901",2012,"36005034800","tract","C",17
"902",2012,"36005035000","tract","A",2
"903",2012,"36005035000","tract","B",38
"904",2012,"36005035000","tract","C",21
"905",2012,"36005035100","tract","A",10
"906",2012,"36005035100","tract","B",40
"907",2012,"36005035100","tract","C",4
"908",2012,"36005035600","tract","A",1
"909",2012,"36005035600","tract","B",25
"910",2012,"36005035600","tract","C",15
"911",2012,"36005035800","tract","A",16
"912",2012,"36005035800","tract","B",59
"913",2012,"36005035800","tract","C",6
"914",2012,"36005035900","tract","A",198
"915",2012,"36005035900","tract","B",517
"916",2012,"36005035900","tract","C",102
"917",2012,"36005036000","tract","A",6
"918",2012,"36005036000","tract","B",8
"919",2012,"36005036000","tract","C",3
"920",2012,"36005036100","tract","A",21
"921",2012,"36005036100","tract","B",92
"922",2012,"36005036100","tract","C",17
"923",2012,"36005036300","tract","A",182
"924",2012,"36005036300","tract","B",497
"925",2012,"36005036300","tract","C",158
"926",2012,"36005036400","tract","A",14
"927",2012,"36005036400","tract","B",43
"928",2012,"36005036400","tract","C",5
"929",2012,"36005036501","tract","A",60
"930",2012,"36005036501","tract","B",150
"931",2012,"36005036501","tract","C",43
"932",2012,"36005036502","tract","A",61
"933",2012,"36005036502","tract","B",204
"934",2012,"36005036502","tract","C",36
"935",2012,"36005036700","tract","A",100
"936",2012,"36005036700","tract","B",246
"937",2012,"36005036700","tract","C",56
"938",2012,"36005036800","tract","A",23
"939",2012,"36005036800","tract","B",51
"940",2012,"36005036800","tract","C",20
"941",2012,"36005036901","tract","A",80
"942",2012,"36005036901","tract","B",207
"943",2012,"36005036901","tract","C",50
"944",2012,"36005036902","tract","A",28
"945",2012,"36005036902","tract","B",94
"946",2012,"36005036902","tract","C",21
"947",2012,"36005037000","tract","A",16
"948",2012,"36005037000","tract","B",7
"949",2012,"36005037000","tract","C",7
"950",2012,"36005037100","tract","A",88
"951",2012,"36005037100","tract","B",203
"952",2012,"36005037100","tract","C",49
"953",2012,"36005037200","tract","A",4
"954",2012,"36005037200","tract","B",21
"955",2012,"36005037200","tract","C",8
"956",2012,"36005037300","tract","A",143
"957",2012,"36005037300","tract","B",418
"958",2012,"36005037300","tract","C",101
"959",2012,"36005037400","tract","A",92
"960",2012,"36005037400","tract","B",227
"961",2012,"36005037400","tract","C",45
"962",2012,"36005037504","tract","A",22
"963",2012,"36005037504","tract","B",126
"964",2012,"36005037504","tract","C",25
"965",2012,"36005037600","tract","A",45
"966",2012,"36005037600","tract","B",98
"967",2012,"36005037600","tract","C",26
"968",2012,"36005037800","tract","A",30
"969",2012,"36005037800","tract","B",72
"970",2012,"36005037800","tract","C",20
"971",2012,"36005037900","tract","A",96
"972",2012,"36005037900","tract","B",339
"973",2012,"36005037900","tract","C",119
"974",2012,"36005038000","tract","A",53
"975",2012,"36005038000","tract","B",179
"976",2012,"36005038000","tract","C",71
"977",2012,"36005038100","tract","A",263
"978",2012,"36005038100","tract","B",726
"979",2012,"36005038100","tract","C",213
"980",2012,"36005038200","tract","A",6
"981",2012,"36005038200","tract","B",50
"982",2012,"36005038200","tract","C",11
"983",2012,"36005038301","tract","A",182
"984",2012,"36005038301","tract","B",560
"985",2012,"36005038301","tract","C",163
"986",2012,"36005038302","tract","A",86
"987",2012,"36005038302","tract","B",303
"988",2012,"36005038302","tract","C",91
"989",2012,"36005038500","tract","A",117
"990",2012,"36005038500","tract","B",334
"991",2012,"36005038500","tract","C",107
"992",2012,"36005038600","tract","A",79
"993",2012,"36005038600","tract","B",162
"994",2012,"36005038600","tract","C",86
"995",2012,"36005038700","tract","A",134
"996",2012,"36005038700","tract","B",322
"997",2012,"36005038700","tract","C",101
"998",2012,"36005038800","tract","A",24
"999",2012,"36005038800","tract","B",70
"1000",2012,"36005038800","tract","C",10
"1001",2012,"36005038900","tract","A",79
"1002",2012,"36005038900","tract","B",323
"1003",2012,"36005038900","tract","C",69
"1004",2012,"36005039000","tract","A",47
"1005",2012,"36005039000","tract","B",124
"1006",2012,"36005039000","tract","C",51
"1007",2012,"36005039100","tract","A",161
"1008",2012,"36005039100","tract","B",423
"1009",2012,"36005039100","tract","C",142
"1010",2012,"36005039200","tract","A",48
"1011",2012,"36005039200","tract","B",111
"1012",2012,"36005039200","tract","C",15
"1013",2012,"36005039300","tract","A",147
"1014",2012,"36005039300","tract","B",416
"1015",2012,"36005039300","tract","C",136
"1016",2012,"36005039400","tract","A",54
"1017",2012,"36005039400","tract","B",207
"1018",2012,"36005039400","tract","C",44
"1019",2012,"36005039500","tract","A",64
"1020",2012,"36005039500","tract","B",200
"1021",2012,"36005039500","tract","C",51
"1022",2012,"36005039600","tract","A",58
"1023",2012,"36005039600","tract","B",263
"1024",2012,"36005039600","tract","C",133
"1025",2012,"36005039700","tract","A",3
"1026",2012,"36005039700","tract","B",17
"1027",2012,"36005039700","tract","C",2
"1028",2012,"36005039800","tract","A",33
"1029",2012,"36005039800","tract","B",87
"1030",2012,"36005039800","tract","C",20
"1031",2012,"36005039901","tract","A",198
"1032",2012,"36005039901","tract","B",441
"1033",2012,"36005039901","tract","C",130
"1034",2012,"36005039902","tract","A",117
"1035",2012,"36005039902","tract","B",300
"1036",2012,"36005039902","tract","C",69
"1037",2012,"36005040100","tract","A",200
"1038",2012,"36005040100","tract","B",503
"1039",2012,"36005040100","tract","C",224
"1040",2012,"36005040302","tract","A",115
"1041",2012,"36005040302","tract","B",291
"1042",2012,"36005040302","tract","C",91
"1043",2012,"36005040303","tract","A",26
"1044",2012,"36005040303","tract","B",129
"1045",2012,"36005040303","tract","C",39
"1046",2012,"36005040304","tract","A",69
"1047",2012,"36005040304","tract","B",167
"1048",2012,"36005040304","tract","C",34
"1049",2012,"36005040400","tract","A",10
"1050",2012,"36005040400","tract","B",50
"1051",2012,"36005040400","tract","C",18
"1052",2012,"36005040501","tract","A",146
"1053",2012,"36005040501","tract","B",527
"1054",2012,"36005040501","tract","C",159
"1055",2012,"36005040502","tract","A",163
"1056",2012,"36005040502","tract","B",519
"1057",2012,"36005040502","tract","C",173
"1058",2012,"36005040600","tract","A",61
"1059",2012,"36005040600","tract","B",225
"1060",2012,"36005040600","tract","C",107
"1061",2012,"36005040701","tract","A",113
"1062",2012,"36005040701","tract","B",287
"1063",2012,"36005040701","tract","C",106
"1064",2012,"36005040702","tract","A",116
"1065",2012,"36005040702","tract","B",307
"1066",2012,"36005040702","tract","C",116
"1067",2012,"36005040800","tract","A",76
"1068",2012,"36005040800","tract","B",213
"1069",2012,"36005040800","tract","C",37
"1070",2012,"36005040900","tract","A",14
"1071",2012,"36005040900","tract","B",53
"1072",2012,"36005040900","tract","C",7
"1073",2012,"36005041100","tract","A",36
"1074",2012,"36005041100","tract","B",114
"1075",2012,"36005041100","tract","C",34
"1076",2012,"36005041300","tract","A",81
"1077",2012,"36005041300","tract","B",194
"1078",2012,"36005041300","tract","C",53
"1079",2012,"36005041400","tract","A",46
"1080",2012,"36005041400","tract","B",157
"1081",2012,"36005041400","tract","C",51
"1082",2012,"36005041500","tract","A",61
"1083",2012,"36005041500","tract","B",138
"1084",2012,"36005041500","tract","C",53
"1085",2012,"36005041800","tract","A",82
"1086",2012,"36005041800","tract","B",161
"1087",2012,"36005041800","tract","C",75
"1088",2012,"36005041900","tract","A",155
"1089",2012,"36005041900","tract","B",465
"1090",2012,"36005041900","tract","C",124
"1091",2012,"36005042000","tract","A",77
"1092",2012,"36005042000","tract","B",157
"1093",2012,"36005042000","tract","C",37
"1094",2012,"36005042100","tract","A",95
"1095",2012,"36005042100","tract","B",259
"1096",2012,"36005042100","tract","C",100
"1097",2012,"36005042200","tract","A",14
"1098",2012,"36005042200","tract","B",34
"1099",2012,"36005042200","tract","C",20
"1100",2012,"36005042300","tract","A",96
"1101",2012,"36005042300","tract","B",210
"1102",2012,"36005042300","tract","C",63
"1103",2012,"36005042400","tract","A",30
"1104",2012,"36005042400","tract","B",69
"1105",2012,"36005042400","tract","C",19
"1106",2012,"36005042500","tract","A",117
"1107",2012,"36005042500","tract","B",410
"1108",2012,"36005042500","tract","C",113
"1109",2012,"36005042600","tract","A",8
"1110",2012,"36005042600","tract","B",44
"1111",2012,"36005042600","tract","C",8
"1112",2012,"36005042800","tract","A",6
"1113",2012,"36005042800","tract","B",18
"1114",2012,"36005042800","tract","C",5
"1115",2012,"36005042901","tract","A",37
"1116",2012,"36005042901","tract","B",127
"1117",2012,"36005042901","tract","C",34
"1118",2012,"36005042902","tract","A",97
"1119",2012,"36005042902","tract","B",344
"1120",2012,"36005042902","tract","C",45
"1121",2012,"36005043000","tract","A",11
"1122",2012,"36005043000","tract","B",44
"1123",2012,"36005043000","tract","C",10
"1124",2012,"36005043100","tract","A",344
"1125",2012,"36005043100","tract","B",1188
"1126",2012,"36005043100","tract","C",234
"1127",2012,"36005043400","tract","A",61
"1128",2012,"36005043400","tract","B",89
"1129",2012,"36005043400","tract","C",29
"1130",2012,"36005043600","tract","A",13
"1131",2012,"36005043600","tract","B",65
"1132",2012,"36005043600","tract","C",9
"1133",2012,"36005044200","tract","A",31
"1134",2012,"36005044200","tract","B",104
"1135",2012,"36005044200","tract","C",22
"1136",2012,"36005044400","tract","A",11
"1137",2012,"36005044400","tract","B",55
"1138",2012,"36005044400","tract","C",6
"1139",2012,"36005044800","tract","A",4
"1140",2012,"36005044800","tract","B",11
"1141",2012,"36005044800","tract","C",3
"1142",2012,"36005044901","tract","A",7
"1143",2012,"36005044901","tract","B",28
"1144",2012,"36005044901","tract","C",9
